vehicle_id,event,event_ts
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2022-01-30T16:49:09.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-09-03T19:41:56.000000+0000
807158a9-c266-4cda-b061-e76314b1b422,ignitionOn,2023-01-23T18:37:28.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-09-24T17:56:21.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-09-17T15:29:05.000000+0000
f0704100-56e6-4117-ae4f-cf97e5d2d132,artificial_event,2021-12-30T07:53:14.029000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-12-15T21:49:19.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2022-01-06T18:02:32.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-12-07T20:37:12.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOff,2023-01-20T16:52:08.000033+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-11-01T20:27:17.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-10-31T00:14:46.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-10-23T18:30:32.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-02T02:28:56.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-03T18:28:31.000029+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-09-19T22:38:25.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-10-01T00:47:09.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02T21:22:48.000011+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2023-01-12T17:29:16.000029+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-21T21:18:36.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-20T14:10:58.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-13T15:13:16.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-18T18:15:07.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2023-01-07T23:52:57.000011+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-31T15:35:50.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-29T01:17:42.000025+0000
807158a9-c266-4cda-b061-e76314b1b422,ignitionOn,2023-01-12T02:08:46.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-26T16:33:31.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-26T01:00:00.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-09-01T16:21:00.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-23T01:06:24.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-27T23:46:43.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2023-01-20T01:14:20.000040+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2023-01-26T18:20:39.000011+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2023-01-08T21:26:45.000003+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-28T04:23:17.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-09-30T02:10:52.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-06T20:15:47.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2022-01-08T21:27:45.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-08T01:52:12.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-05T17:48:26.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-13T04:00:50.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-25T02:26:13.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-04T05:08:46.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-09-22T16:11:00.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-09-07T19:31:17.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-06T17:21:43.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-12T04:27:27.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-10T15:49:40.000002+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-22T16:06:01.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-09-18T16:48:12.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-09T11:09:18.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-10-20T17:51:45.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-11-15T15:46:04.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2022-01-14T16:43:00.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-11-30T23:28:22.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,artificial_event,2022-01-29T02:14:24.006000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-12-11T02:08:02.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-10-25T16:39:14.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-22T03:25:01.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-10-13T15:21:39.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-10-05T21:35:29.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-07T00:10:31.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-21T02:17:39.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-09-04T13:25:01.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-07T23:25:07.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-11-12T16:22:14.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-06T00:52:22.000020+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-07T05:55:27.000016+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-31T14:00:01.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-27T09:43:04.000020+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-09-09T16:25:12.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-20T22:01:46.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-11-29T23:43:32.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-12T17:05:13.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-27T20:16:23.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-30T19:12:22.000000+0000
fb20e847-d2a1-4583-b874-393c9d1f3db9,artificial_event,2022-01-01T06:57:06.040000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-01T19:38:51.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-12-03T16:22:33.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-16T21:07:41.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2022-01-23T17:31:10.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-12-30T02:10:16.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2023-01-18T00:04:03.000011+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-06T22:33:18.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-11-15T18:30:21.000000+0000
807158a9-c266-4cda-b061-e76314b1b422,ignitionOn,2023-01-28T04:53:01.000002+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-12-25T02:05:51.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOn,2023-01-09T01:58:11.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-22T23:29:31.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-21T18:49:59.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-21T20:32:46.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-09T19:47:03.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2023-01-03T21:26:32.000020+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-10-10T14:54:51.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-12-07T16:30:03.000000+0000
4d210a10-6c23-41c4-92e1-5b1833f7b54a,artificial_event,2022-01-26T19:33:39.038000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOn,2023-01-03T18:38:42.000002+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-19T03:09:11.000020+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-12-15T17:52:44.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-01T08:37:31.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-11T02:17:08.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-13T14:52:27.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-09-05T14:57:01.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-09-14T19:21:17.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-30T01:46:02.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-14T17:04:29.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2023-01-22T18:00:09.000020+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2022-01-10T18:32:22.000000+0000
f0704100-56e6-4117-ae4f-cf97e5d2d132,artificial_event,2021-12-20T13:36:17.007000+0000
9eb5ac45-bbf9-4a07-83d8-044372f336c7,ignitionOn,2023-01-23T02:27:02.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-11T04:54:06.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-11-11T18:42:06.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-10-19T22:37:01.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-09-23T19:09:47.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-12-15T01:09:47.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-06T20:06:52.000000+0000
3e937810-3a3b-48d6-80ad-56ae12c3bed8,artificial_event,2022-01-13T00:33:03.002000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-10-23T01:28:53.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-03T02:16:53.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-26T00:33:45.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-21T19:57:46.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-01T17:23:52.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-09-14T00:23:20.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOff,2023-01-24T03:32:40.000011+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOff,2023-01-19T19:16:53.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-11T02:17:08.000000+0000
9eb5ac45-bbf9-4a07-83d8-044372f336c7,ignitionOn,2023-01-04T22:47:46.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-12-04T23:59:25.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-08T17:59:20.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-12-13T00:06:19.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2022-01-24T22:02:17.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2023-01-10T13:36:33.000100+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-09-14T15:18:47.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-10-11T00:40:20.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2022-01-20T16:35:18.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-04T01:58:53.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2022-01-26T01:19:50.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-24T01:01:59.000002+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-22T23:36:27.000670+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-09-26T16:06:29.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-02T04:22:02.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-18T00:20:32.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-01T22:45:16.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2023-01-23T15:10:34.000040+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2023-01-02T14:36:39.000024+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2022-01-20T12:33:55.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-06T17:16:23.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2023-01-04T03:19:10.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2022-01-08T00:21:32.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-07T15:30:11.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOn,2023-01-03T17:35:34.000032+0000
f0704100-56e6-4117-ae4f-cf97e5d2d132,artificial_event,2022-01-13T16:26:26.016000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-10-05T20:05:34.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2022-01-08T20:46:47.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-09-16T17:44:33.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2022-01-15T23:02:31.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-12-21T21:54:08.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-11T00:02:30.000020+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-21T02:02:28.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-12-12T22:30:14.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-11-11T14:33:13.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-09-19T15:46:34.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-10-03T00:43:46.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-11-05T14:24:30.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-23T15:05:49.000020+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2022-01-27T23:25:19.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-01T04:33:23.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2022-01-07T18:35:19.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-03T18:33:19.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2022-01-29T20:39:07.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-21T07:21:01.000002+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-12T19:19:04.000002+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-29T01:58:26.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-08T16:39:01.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-10-19T15:54:26.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-09T17:06:50.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-10-28T13:12:04.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-10-07T16:09:14.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOn,2023-01-20T01:32:52.000011+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2023-01-27T21:36:47.000050+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-10T03:08:43.000034+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-09-19T21:52:45.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-11-07T22:38:08.000000+0000
cefc7df0-cf57-46ab-8180-55d437e07d9f,ignitionOn,2023-01-08T05:42:02.000002+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-21T23:01:38.000011+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-21T20:30:28.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-11-11T16:22:32.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2022-01-23T01:04:30.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-03T01:00:38.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-08T18:48:28.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-12-09T23:12:25.000000+0000
f0704100-56e6-4117-ae4f-cf97e5d2d132,artificial_event,2022-01-09T03:56:20.007000+0000
cefc7df0-cf57-46ab-8180-55d437e07d9f,ignitionOff,2023-01-14T07:47:11.000017+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-11-09T14:22:13.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-14T16:33:17.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-21T17:19:42.000029+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-15T01:45:13.000018+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-10T16:58:16.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-09T21:04:21.000000+0000
4d210a10-6c23-41c4-92e1-5b1833f7b54a,artificial_event,2022-01-08T19:26:13.009000+0000
cefc7df0-cf57-46ab-8180-55d437e07d9f,ignitionOn,2023-01-04T03:41:39.000029+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-13T18:58:08.000000+0000
9eb5ac45-bbf9-4a07-83d8-044372f336c7,ignitionOff,2023-01-11T23:24:13.000020+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-07T01:14:50.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2022-01-13T14:12:00.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOff,2023-01-24T01:53:03.000042+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-23T20:00:06.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-31T05:21:51.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-07T03:42:46.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2023-01-03T18:37:56.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-10-18T23:42:09.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2022-01-07T01:15:03.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-14T00:05:46.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-26T00:37:47.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-11-19T22:20:53.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2023-01-10T23:56:18.000011+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOff,2023-01-08T21:45:31.000038+0000
4d210a10-6c23-41c4-92e1-5b1833f7b54a,artificial_event,2022-01-13T19:32:20.009000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-09-23T02:06:14.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-11-08T13:10:52.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01T08:04:27.000029+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2022-01-28T21:06:58.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-31T01:04:35.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-10-13T16:40:52.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-08T16:44:20.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-09-08T22:10:32.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-12-08T21:51:52.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOn,2023-01-25T17:22:58.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2022-01-18T04:53:46.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-09-30T21:14:38.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-27T17:33:50.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2023-01-11T21:03:42.000011+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-12-15T16:33:43.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-14T17:49:44.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-26T18:35:07.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-19T00:27:23.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-10-24T16:39:59.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-26T14:56:28.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOff,2023-01-25T02:59:42.000003+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-05T13:07:50.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-19T22:15:50.000002+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-12-14T21:50:03.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2022-01-10T23:07:45.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2023-01-13T00:20:28.000124+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-26T22:39:47.000000+0000
8ce8b281-3c5e-4b17-a863-630b9fc813dc,ignitionOn,2023-01-11T15:34:27.000002+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOff,2021-10-07T21:49:29.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-09T02:42:23.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-10-16T04:34:06.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-12T14:46:28.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-10-31T12:59:28.000000+0000
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02T21:35:51.000009+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOn,2021-12-23T14:54:50.000000+0000
cefc7df0-cf57-46ab-8180-55d437e07d9f,ignitionOn,2023-01-14T02:33:16.000002+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2021-11-12T21:54:57.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2022-01-14T22:25:39.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-09-25T16:41:42.000000+0000
d44b765e-d86f-46f8-ba46-8cd913c49285,ignitionOn,2021-10-27T15:24:01.000000+0000
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,ignitionOn,2023-01-06T22:26:47.000002+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOff,2021-12-08T23:42:36.000000+0000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-10-29T00:27:09.000000+0000
9893c80d-f282-46cf-a794-280f0306c936,ignitionOff,2021-10-30T18:52:21.000000+0000
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,ignitionOn,2022-01-03T13:06:39.000000+0000
